,
Weighted Average Price (EUR),Mins
16.45,4020
41.65,4035
27.56,4050
20.09,4065
29.60,4080
62.42,4095
53.19,4110
35.93,4125
24.77,4140
35.52,4155
38.47,4170
31.84,4185
41.07,4200
39.95,4215
30.19,4230
39.67,4245
32.76,4260
51.30,4275
51.16,4290
42.28,4305
28.89,4320
38.78,4335
33.08,4350
25.77,4365
23.40,4380
38.71,4395
29.97,4410
37.53,4425
33.75,4440
36.53,4455
33.40,4470
37.18,4485
43.37,4500
21.47,4515
21.36,4530
31.09,4545
28.61,4560
0.76,4575
11.40,4590
14.71,4605
24.35,4620
13.27,4635
36.44,4650
46.71,4665
46.26,4680
23.22,4695
30.80,4710
48.91,4725
49.92,4740
46.95,4755
55.62,4770
60.85,4785
62.53,4800
50.88,4815
53.51,4830
50.24,4845
47.78,4860
53.67,4875
54.77,4890
54.36,4905
52.78,4920
50.79,4935
57.20,4950
58.18,4965
56.26,4980
52.31,4995
53.56,5010
55.46,5025
54.57,5040
56.02,5055
55.08,5070
52.86,5085
47.73,5100
55.57,5115
62.67,5130
62.44,5145
58.26,5160
54.37,5175
51.39,5190
52.05,5205
54.03,5220
49.85,5235
55.67,5250
59.07,5265
55.81,5280
41.79,5295
47.58,5310
55.37,5325
56.90,5340
53.81,5355
56.11,5370
55.08,5385
51.20,5400
58.73,5415
55.86,5430
57.10,5445
53.85,5460
57.73,5475
59.02,5490
55.49,5505
45.56,5520
55.74,5535
46.81,5550
37.46,5565
31.83,5580
47.03,5595
45.75,5610
39.89,5625
31.33,5640
42.52,5655
41.91,5670
35.41,5685
27.32,5700
33.65,5715
32.64,5730
24.93,5745
28.90,5760
26.44,5775
28.55,5790
28.83,5805
25.44,5820
34.98,5835
32.28,5850
29.29,5865
27.59,5880
22.85,5895
20.38,5910
24.52,5925
26.38,5940
21.62,5955
24.35,5970
26.86,5985
27.95,6000
26.03,6015
22.19,6030
30.10,6045
31.93,6060
27.20,6075
28.03,6090
26.20,6105
26.96,6120
29.69,6135
27.67,6150
36.06,6165
38.23,6180
36.01,6195
43.70,6210
47.98,6225
43.68,6240
45.94,6255
45.64,6270
45.37,6285
44.62,6300
45.91,6315
43.35,6330
43.03,6345
40.83,6360
44.51,6375
46.35,6390
43.67,6405
44.45,6420
44.66,6435
44.28,6450
38.34,6465
39.06,6480
46.62,6495
42.58,6510
40.53,6525
34.01,6540
43.50,6555
32.88,6570
34.23,6585
33.45,6600
34.12,6615
36.27,6630
42.12,6645
41.35,6660
41.59,6675
49.19,6690
52.40,6705
52.54,6720
45.45,6735
55.78,6750
60.99,6765
64.85,6780
57.70,6795
64.51,6810
67.40,6825
67.91,6840
50.84,6855
57.15,6870
56.90,6885
51.97,6900
61.17,6915
59.70,6930
55.50,6945
41.99,6960
52.64,6975
51.83,6990
44.47,7005
32.97,7020
56.17,7035
46.96,7050
36.41,7065
30.41,7080
42.67,7095
44.78,7110
30.06,7125
30.81,7140
34.32,7155
33.76,7170
33.86,7185
32.56,7200
26.94,7215
34.23,7230
21.61,7245
24.18,7260
34.52,7275
34.81,7290
31.99,7305
29.95,7320
32.71,7335
29.16,7350
31.40,7365
30.39,7380
32.98,7395
29.29,7410
26.79,7425
25.00,7440
25.79,7455
28.39,7470
31.49,7485
26.49,7500
31.86,7515
32.50,7530
32.23,7545
29.31,7560
28.80,7575
31.15,7590
27.21,7605
36.36,7620
26.86,7635
29.02,7650
35.74,7665
37.36,7680
27.97,7695
29.56,7710
30.94,7725
34.20,7740
36.30,7755
43.32,7770
43.15,7785
40.89,7800
42.75,7815
43.39,7830
42.38,7845
44.31,7860
46.57,7875
46.05,7890
45.67,7905
43.04,7920
49.10,7935
48.57,7950
49.97,7965
49.23,7980
48.44,7995
42.72,8010
42.16,8025
40.26,8040
36.51,8055
36.94,8070
45.91,8085
43.51,8100
39.88,8115
45.50,8130
49.05,8145
49.91,8160
40.84,8175
46.29,8190
47.34,8205
49.13,8220
42.45,8235
47.45,8250
50.40,8265
52.01,8280
55.74,8295
51.35,8310
50.20,8325
49.02,8340
51.63,8355
53.00,8370
49.07,8385
43.32,8400
47.31,8415
45.60,8430
35.01,8445
20.12,8460
46.60,8475
46.74,8490
33.96,8505
31.23,8520
47.95,8535
46.28,8550
39.47,8565
37.55,8580
46.79,8595
41.37,8610
28.31,8625
26.61,8640
23.55,8655
19.25,8670
30.41,8685
27.46,8700
24.22,8715
23.20,8730
24.38,8745
25.72,8760
24.24,8775
23.83,8790
20.14,8805
25.72,8820
21.95,8835
22.89,8850
22.74,8865
14.55,8880
20.63,8895
24.09,8910
31.50,8925
32.43,8940
25.35,8955
23.65,8970
27.52,8985
29.84,9000
22.91,9015
32.64,9030
40.65,9045
43.84,9060
34.05,9075
42.64,9090
39.70,9105
39.36,9120
45.24,9135
41.73,9150
39.20,9165
37.42,9180
37.85,9195
36.76,9210
31.82,9225
24.55,9240
35.39,9255
28.17,9270
24.14,9285
20.78,9300
32.54,9315
30.46,9330
29.30,9345
28.42,9360
28.22,9375
32.93,9390
40.64,9405
45.78,9420
32.95,9435
36.42,9450
41.44,9465
39.87,9480
42.42,9495
40.45,9510
44.32,9525
41.93,9540
41.51,9555
37.96,9570
36.20,9585
35.85,9600
40.99,9615
39.79,9630
35.31,9645
38.79,9660
37.19,9675
39.14,9690
37.33,9705
34.21,9720
48.02,9735
44.63,9750
43.08,9765
36.15,9780
43.10,9795
27.34,9810
29.09,9825
26.76,9840
43.05,9855
36.00,9870
26.95,9885
21.28,9900
37.59,9915
34.09,9930
22.02,9945
16.15,9960
28.69,9975
23.03,9990
19.67,10005
15.05,10020
33.34,10035
20.81,10050
15.19,10065
9.66,10080
38.47,10095
30.83,10110
22.93,10125
19.91,10140
37.45,10155
29.19,10170
19.65,10185
19.47,10200
28.55,10215
21.10,10230
19.69,10245
20.02,10260
21.30,10275
18.46,10290
15.27,10305
11.23,10320
18.79,10335
9.74,10350
10.87,10365
16.54,10380
8.36,10395
7.88,10410
15.92,10425
18.04,10440
1.14,10455
13.95,10470
22.72,10485
29.11,10500
10.63,10515
18.43,10530
30.11,10545
34.42,10560
30.89,10575
37.84,10590
34.75,10605
34.39,10620
37.50,10635
26.68,10650
19.42,10665
16.37,10680
25.83,10695
20.92,10710
20.98,10725
14.64,10740
21.54,10755
13.36,10770
8.01,10785
4.55,10800
13.43,10815
9.00,10830
6.33,10845
6.98,10860
13.96,10875
18.88,10890
28.65,10905
33.10,10920
15.38,10935
20.73,10950
37.66,10965
40.65,10980
20.97,10995
27.55,11010
40.22,11025
45.16,11040
31.55,11055
44.70,11070
51.57,11085
54.73,11100
43.04,11115
39.45,11130
42.11,11145
44.75,11160
48.89,11175
46.41,11190
44.46,11205
42.49,11220
41.90,11235
41.50,11250
40.54,11265
38.65,11280
42.33,11295
37.52,11310
28.29,11325
27.53,11340
41.22,11355
33.63,11370
26.75,11385
25.06,11400
37.32,11415
35.33,11430
28.17,11445
23.90,11460
30.56,11475
35.70,11490
29.05,11505
24.31,11520
25.49,11535
12.62,11550
34.12,11565
29.83,11580
15.64,11595
21.52,11610
24.70,11625
21.26,11640
33.92,11655
29.69,11670
28.91,11685
23.58,11700
27.92,11715
28.39,11730
22.96,11745
24.61,11760
16.32,11775
17.23,11790
21.47,11805
18.24,11820
16.86,11835
12.33,11850
13.67,11865
13.99,11880
12.14,11895
18.41,11910
33.74,11925
30.91,11940
28.14,11955
28.56,11970
23.35,11985
22.78,12000
21.26,12015
20.27,12030
24.33,12045
24.18,12060
24.63,12075
23.99,12090
23.41,12105
24.05,12120
27.53,12135
24.17,12150
24.30,12165
24.44,12180
24.40,12195
23.92,12210
26.41,12225
32.19,12240
31.01,12255
35.27,12270
37.95,12285
37.33,12300
29.91,12315
32.77,12330
31.79,12345
27.74,12360
23.33,12375
24.84,12390
31.70,12405
34.59,12420
29.00,12435
34.59,12450
35.55,12465
32.92,12480
24.37,12495
34.49,12510
27.34,12525
27.44,12540
31.58,12555
24.76,12570
21.84,12585
20.98,12600
33.97,12615
16.20,12630
16.77,12645
23.24,12660
29.32,12675
28.73,12690
29.21,12705
27.64,12720
33.52,12735
28.16,12750
19.51,12765
20.91,12780
20.96,12795
27.06,12810
25.03,12825
23.25,12840
31.86,12855
30.33,12870
25.45,12885
11.48,12900
33.47,12915
28.52,12930
26.04,12945
8.18,12960
20.94,12975
23.66,12990
15.87,13005
10.05,13020
22.59,13035
16.67,13050
5.02,13065
4.44,13080
19.70,13095
11.68,13110
6.56,13125
6.67,13140
24.04,13155
12.24,13170
3.53,13185
0.79,13200
24.31,13215
18.34,13230
10.12,13245
10.03,13260
29.88,13275
16.93,13290
2.99,13305
3.30,13320
15.98,13335
5.51,13350
4.45,13365
4.04,13380
4.33,13395
7.63,13410
15.65,13425
13.70,13440
2.73,13455
5.85,13470
17.61,13485
26.08,13500
14.29,13515
23.63,13530
34.51,13545
28.94,13560
23.18,13575
35.66,13590
37.40,13605
36.78,13620
21.44,13635
33.59,13650
40.06,13665
39.41,13680
34.37,13695
26.12,13710
20.93,13725
20.56,13740
22.86,13755
25.62,13770
26.18,13785
24.25,13800
10.59,13815
16.25,13830
19.47,13845
21.81,13860
11.29,13875
15.64,13890
28.02,13905
33.59,13920
15.35,13935
25.57,13950
30.31,13965
36.17,13980
22.84,13995
29.35,14010
29.23,14025
28.92,14040
32.21,14055
28.53,14070
17.65,14085
17.26,14100
33.87,14115
18.26,14130
11.56,14145
13.99,14160
29.93,14175
13.35,14190
9.71,14205
8.37,14220
18.81,14235
16.42,14250
13.84,14265
15.48,14280
27.30,14295
26.46,14310
25.37,14325
27.83,14340
33.86,14355
30.75,14370
26.34,14385
21.33,14400
25.60,14415
20.49,14430
15.34,14445
10.13,14460
18.56,14475
12.68,14490
17.31,14505
19.88,14520
13.63,14535
1.24,14550
5.39,14565
3.22,14580
1.58,14595
5.65,14610
11.03,14625
23.59,14640
5.12,14655
11.52,14670
18.21,14685
27.73,14700
12.82,14715
12.73,14730
20.64,14745
31.98,14760
16.98,14775
19.19,14790
22.49,14805
34.50,14820
28.35,14835
30.45,14850
43.46,14865
51.34,14880
34.61,14895
32.94,14910
31.82,14925
32.83,14940
33.71,14955
29.49,14970
27.37,14985
27.55,15000
31.38,15015
27.13,15030
26.26,15045
27.78,15060
32.87,15075
36.24,15090
35.35,15105
33.34,15120
34.27,15135
29.14,15150
26.71,15165
25.87,15180
31.25,15195
32.30,15210
30.77,15225
32.13,15240
29.46,15255
32.25,15270
33.62,15285
33.57,15300
36.73,15315
29.66,15330
27.46,15345
26.37,15360
25.19,15375
25.97,15390
26.41,15405
28.60,15420
29.59,15435
31.17,15450
30.80,15465
31.39,15480
35.93,15495
26.35,15510
25.04,15525
30.67,15540
29.68,15555
34.66,15570
29.33,15585
27.31,15600
37.06,15615
30.56,15630
22.68,15645
21.97,15660
31.62,15675
23.93,15690
21.10,15705
15.39,15720
34.09,15735
30.58,15750
21.67,15765
17.10,15780
30.66,15795
19.21,15810
8.30,15825
6.29,15840
25.75,15855
22.78,15870
16.98,15885
12.96,15900
21.89,15915
13.39,15930
12.06,15945
5.75,15960
15.33,15975
24.89,15990
33.68,16005
30.24,16020
9.57,16035
15.85,16050
14.14,16065
21.55,16080
2.28,16095
8.52,16110
10.04,16125
14.09,16140
6.82,16155
6.11,16170
16.62,16185
10.16,16200
4.48,16215
11.75,16230
14.57,16245
27.14,16260
30.43,16275
31.69,16290
31.08,16305
35.57,16320
29.17,16335
39.24,16350
37.90,16365
33.23,16380
34.47,16395
40.47,16410
42.50,16425
36.63,16440
35.80,16455
39.42,16470
38.84,16485
33.65,16500
32.39,16515
30.58,16530
31.52,16545
30.62,16560
35.96,16575
35.20,16590
35.69,16605
33.05,16620
29.08,16635
27.07,16650
27.41,16665
25.87,16680
25.03,16695
27.26,16710
26.85,16725
27.24,16740
27.21,16755
33.81,16770
35.93,16785
35.66,16800
25.74,16815
27.83,16830
35.70,16845
35.15,16860
38.26,16875
38.22,16890
41.42,16905
42.08,16920
43.55,16935
46.50,16950
47.93,16965
46.02,16980
45.74,16995
37.84,17010
27.36,17025
24.98,17040
37.87,17055
32.24,17070
25.22,17085
21.17,17100
31.99,17115
32.43,17130
32.26,17145
23.91,17160
47.73,17175
40.12,17190
33.27,17205
28.07,17220
32.72,17235
30.47,17250
25.53,17265
18.19,17280
38.76,17295
28.77,17310
23.34,17325
12.24,17340
19.11,17355
20.73,17370
21.11,17385
20.51,17400
18.76,17415
19.58,17430
15.36,17445
14.93,17460
3.53,17475
12.76,17490
11.22,17505
3.57,17520
12.47,17535
10.03,17550
22.37,17565
28.51,17580
-0.92,17595
9.71,17610
12.66,17625
28.61,17640
17.85,17655
27.12,17670
35.43,17685
39.96,17700
17.46,17715
27.57,17730
33.85,17745
35.39,17760
32.55,17775
33.94,17790
31.10,17805
32.78,17820
35.01,17835
38.37,17850
35.07,17865
32.30,17880
31.09,17895
31.39,17910
32.23,17925
29.42,17940
26.75,17955
28.39,17970
28.08,17985
30.61,18000
33.83,18015
34.65,18030
36.28,18045
33.70,18060
30.50,18075
31.57,18090
29.49,18105
30.44,18120
30.62,18135
33.94,18150
29.61,18165
30.58,18180
28.25,18195
29.45,18210
32.81,18225
33.93,18240
29.34,18255
32.65,18270
32.90,18285
39.05,18300
32.19,18315
36.33,18330
48.55,18345
52.24,18360
37.40,18375
39.72,18390
44.68,18405
43.89,18420
46.65,18435
49.95,18450
46.05,18465
40.87,18480
45.11,18495
33.57,18510
24.65,18525
26.50,18540
33.94,18555
32.42,18570
30.02,18585
28.68,18600
33.53,18615
32.57,18630
25.28,18645
24.15,18660
32.50,18675
24.82,18690
24.09,18705
7.04,18720
33.85,18735
30.63,18750
29.14,18765
27.83,18780
27.77,18795
21.00,18810
17.96,18825
15.59,18840
11.64,18855
21.52,18870
29.99,18885
34.82,18900
14.68,18915
32.88,18930
32.55,18945
32.86,18960
21.48,18975
26.13,18990
32.62,19005
32.35,19020
25.17,19035
31.60,19050
36.45,19065
42.00,19080
12.88,19095
26.56,19110
42.96,19125
44.71,19140
38.06,19155
36.64,19170
33.79,19185
36.48,19200
47.86,19215
47.86,19230
41.25,19245
36.06,19260
48.16,19275
43.16,19290
33.21,19305
26.47,19320
37.60,19335
30.81,19350
27.53,19365
21.42,19380
27.77,19395
27.60,19410
25.11,19425
19.55,19440
25.19,19455
22.82,19470
16.75,19485
20.53,19500
22.02,19515
23.41,19530
24.46,19545
24.71,19560
21.89,19575
27.15,19590
31.09,19605
39.68,19620
26.86,19635
28.19,19650
33.24,19665
38.87,19680
35.07,19695
44.26,19710
46.76,19725
47.99,19740
36.28,19755
35.84,19770
37.34,19785
37.32,19800
45.39,19815
36.91,19830
36.24,19845
35.20,19860
43.98,19875
38.54,19890
34.48,19905
30.40,19920
39.19,19935
38.53,19950
29.96,19965
22.86,19980
37.69,19995
32.67,20010
23.95,20025
19.19,20040
39.26,20055
30.45,20070
17.46,20085
9.15,20100
33.57,20115
25.47,20130
19.87,20145
19.06,20160
14.59,20175
20.41,20190
20.21,20205
18.45,20220
28.55,20235
15.82,20250
18.00,20265
11.89,20280
31.91,20295
24.84,20310
32.42,20325
29.42,20340
20.27,20355
29.19,20370
31.28,20385
37.37,20400
24.26,20415
29.63,20430
33.14,20445
31.69,20460
3.41,20475
15.10,20490
28.53,20505
33.20,20520
1.11,20535
23.66,20550
31.50,20565
32.21,20580
26.24,20595
30.66,20610
40.42,20625
44.81,20640
37.63,20655
40.73,20670
42.31,20685
42.24,20700
43.80,20715
48.40,20730
46.23,20745
48.82,20760
49.35,20775
53.31,20790
57.72,20805
59.04,20820
47.50,20835
55.31,20850
55.68,20865
60.83,20880
46.74,20895
50.55,20910
57.89,20925
53.61,20940
48.94,20955
56.16,20970
47.66,20985
47.84,21000
51.06,21015
46.52,21030
44.48,21045
50.47,21060
49.42,21075
54.18,21090
52.62,21105
52.79,21120
36.93,21135
41.31,21150
37.80,21165
45.73,21180
43.77,21195
52.74,21210
55.07,21225
55.53,21240
48.56,21255
52.31,21270
53.41,21285
51.64,21300
42.17,21315
37.45,21330
32.26,21345
31.32,21360
48.97,21375
42.69,21390
30.16,21405
25.31,21420
44.17,21435
44.29,21450
41.71,21465
31.55,21480
39.45,21495
40.90,21510
31.43,21525
30.76,21540
32.16,21555
34.06,21570
28.46,21585
23.74,21600
45.11,21615
31.41,21630
24.21,21645
22.23,21660
43.09,21675
17.03,21690
23.04,21705
21.67,21720
31.69,21735
27.13,21750
32.30,21765
33.73,21780
19.06,21795
24.18,21810
25.86,21825
29.83,21840
24.22,21855
29.84,21870
22.89,21885
14.49,21900
25.31,21915
17.76,21930
11.42,21945
20.00,21960
15.76,21975
8.02,21990
16.24,22005
26.22,22020
6.59,22035
24.25,22050
31.82,22065
34.37,22080
25.06,22095
24.96,22110
30.33,22125
30.50,22140
31.39,22155
28.09,22170
32.49,22185
33.25,22200
36.04,22215
45.53,22230
47.18,22245
49.08,22260
44.25,22275
43.24,22290
42.10,22305
41.52,22320
43.94,22335
40.18,22350
27.93,22365
26.73,22380
41.82,22395
42.75,22410
38.22,22425
26.18,22440
44.77,22455
33.23,22470
25.42,22485
20.67,22500
42.13,22515
31.16,22530
19.04,22545
16.63,22560
24.71,22575
32.84,22590
32.04,22605
35.97,22620
30.10,22635
33.71,22650
40.87,22665
46.43,22680
35.89,22695
35.23,22710
38.21,22725
31.32,22740
32.61,22755
38.09,22770
28.02,22785
24.96,22800
38.06,22815
38.12,22830
24.88,22845
13.50,22860
44.54,22875
33.00,22890
31.47,22905
20.61,22920
32.68,22935
32.16,22950
26.89,22965
22.42,22980
25.14,22995
23.66,23010
17.66,23025
18.49,23040
33.10,23055
41.66,23070
34.73,23085
26.66,23100
30.49,23115
33.37,23130
29.86,23145
23.48,23160
37.84,23175
35.39,23190
38.75,23205
36.76,23220
22.25,23235
24.38,23250
19.80,23265
22.85,23280
19.36,23295
21.79,23310
20.75,23325
24.91,23340
20.52,23355
19.32,23370
25.33,23385
35.18,23400
19.23,23415
21.81,23430
31.67,23445
30.61,23460
19.43,23475
24.74,23490
30.16,23505
30.38,23520
22.52,23535
19.89,23550
31.21,23565
30.36,23580
27.20,23595
28.45,23610
35.51,23625
36.07,23640
27.89,23655
24.58,23670
37.39,23685
36.29,23700
33.59,23715
44.23,23730
50.61,23745
48.93,23760
43.90,23775
42.25,23790
36.53,23805
26.29,23820
31.28,23835
33.12,23850
26.79,23865
26.79,23880
37.45,23895
35.58,23910
27.12,23925
24.28,23940
27.60,23955
28.33,23970
32.50,23985
32.08,24000
20.39,24015
21.68,24030
24.92,24045
29.78,24060
23.50,24075
26.85,24090
37.48,24105
41.34,24120
34.78,24135
38.93,24150
47.79,24165
39.37,24180
41.42,24195
42.76,24210
38.36,24225
33.85,24240
45.11,24255
39.54,24270
29.52,24285
12.67,24300
39.35,24315
36.15,24330
18.66,24345
20.05,24360
37.56,24375
32.82,24390
29.92,24405
28.54,24420
35.66,24435
22.31,24450
23.53,24465
27.45,24480
27.25,24495
29.64,24510
28.14,24525
25.32,24540
27.54,24555
31.18,24570
29.22,24585
23.05,24600
32.06,24615
25.88,24630
13.10,24645
9.53,24660
31.63,24675
31.66,24690
28.75,24705
21.99,24720
19.22,24735
23.41,24750
26.26,24765
29.56,24780
22.27,24795
22.61,24810
41.23,24825
39.28,24840
13.22,24855
22.70,24870
40.01,24885
39.81,24900
44.54,24915
52.33,24930
58.44,24945
57.96,24960
50.54,24975
55.73,24990
53.28,25005
47.54,25020
62.34,25035
57.35,25050
54.15,25065
46.87,25080
56.17,25095
48.57,25110
45.72,25125
44.06,25140
47.52,25155
50.90,25170
51.15,25185
50.21,25200
58.72,25215
61.81,25230
57.30,25245
53.83,25260
51.27,25275
39.52,25290
37.34,25305
36.31,25320
39.58,25335
40.80,25350
39.79,25365
38.34,25380
42.90,25395
44.30,25410
48.87,25425
50.40,25440
41.73,25455
43.31,25470
45.81,25485
46.75,25500
48.70,25515
52.99,25530
56.18,25545
59.50,25560
53.73,25575
51.32,25590
49.31,25605
45.99,25620
53.28,25635
49.41,25650
45.45,25665
42.94,25680
46.15,25695
36.41,25710
26.71,25725
24.48,25740
34.15,25755
33.64,25770
27.54,25785
30.09,25800
42.02,25815
31.00,25830
28.02,25845
23.81,25860
34.19,25875
30.40,25890
21.53,25905
20.31,25920
41.46,25935
37.05,25950
26.25,25965
17.21,25980
42.83,25995
38.11,26010
24.16,26025
19.61,26040
34.46,26055
30.95,26070
21.24,26085
16.97,26100
39.34,26115
25.43,26130
22.15,26145
26.06,26160
30.01,26175
32.15,26190
38.09,26205
40.37,26220
15.11,26235
21.14,26250
38.16,26265
37.14,26280
18.52,26295
24.51,26310
34.15,26325
37.69,26340
43.15,26355
51.06,26370
60.22,26385
65.54,26400
68.15,26415
61.04,26430
59.75,26445
57.69,26460
67.09,26475
56.51,26490
50.48,26505
42.89,26520
49.39,26535
44.43,26550
43.23,26565
45.14,26580
47.50,26595
51.56,26610
49.36,26625
52.39,26640
54.15,26655
48.71,26670
47.77,26685
46.55,26700
44.51,26715
40.62,26730
36.63,26745
35.73,26760
37.37,26775
37.53,26790
43.29,26805
50.58,26820
40.51,26835
48.78,26850
57.08,26865
56.60,26880
38.73,26895
43.02,26910
48.49,26925
56.29,26940
46.12,26955
54.20,26970
66.33,26985
66.74,27000
64.98,27015
60.17,27030
50.75,27045
46.51,27060
51.94,27075
41.72,27090
30.86,27105
29.83,27120
47.75,27135
36.62,27150
27.02,27165
20.72,27180
37.56,27195
34.82,27210
24.60,27225
16.66,27240
29.44,27255
30.13,27270
28.46,27285
21.61,27300
41.69,27315
24.36,27330
17.84,27345
15.23,27360
35.79,27375
35.24,27390
33.01,27405
29.09,27420
46.64,27435
45.83,27450
34.93,27465
34.14,27480
40.23,27495
39.77,27510
34.86,27525
35.96,27540
36.01,27555
37.11,27570
35.91,27585
33.33,27600
22.63,27615
31.93,27630
36.37,27645
37.18,27660
15.26,27675
21.54,27690
33.65,27705
41.79,27720
21.18,27735
27.74,27750
33.04,27765
47.52,27780
28.47,27795
49.06,27810
70.25,27825
74.83,27840
67.16,27855
72.38,27870
69.02,27885
66.77,27900
60.80,27915
75.10,27930
72.93,27945
66.75,27960
66.06,27975
61.40,27990
60.47,28005
59.56,28020
62.85,28035
63.61,28050
72.40,28065
63.16,28080
60.05,28095
46.44,28110
50.70,28125
43.91,28140
63.56,28155
56.38,28170
45.43,28185
46.19,28200
46.93,28215
48.85,28230
51.36,28245
56.03,28260
48.97,28275
50.79,28290
51.14,28305
52.06,28320
44.39,28335
43.53,28350
51.26,28365
65.03,28380
46.42,28395
59.65,28410
79.28,28425
84.50,28440
68.27,28455
60.62,28470
61.36,28485
60.46,28500
64.32,28515
59.36,28530
55.59,28545
55.86,28560
76.29,28575
63.57,28590
55.23,28605
45.78,28620
56.40,28635
48.87,28650
43.61,28665
32.02,28680
42.00,28695
36.64,28710
36.33,28725
30.89,28740
42.84,28755
26.10,28770
24.14,28785
21.79,28800
32.32,28815
32.54,28830
35.28,28845
23.28,28860
30.57,28875
34.33,28890
26.24,28905
18.57,28920
34.45,28935
24.03,28950
16.51,28965
14.40,28980
14.73,28995
31.61,29010
32.55,29025
36.17,29040
31.57,29055
29.37,29070
30.81,29085
33.41,29100
26.04,29115
42.45,29130
46.36,29145
56.96,29160
26.47,29175
33.72,29190
54.50,29205
87.59,29220
52.99,29235
71.65,29250
88.69,29265
115.85,29280
77.81,29295
101.98,29310
97.23,29325
87.74,29340
95.70,29355
88.49,29370
81.85,29385
71.23,29400
87.54,29415
85.15,29430
91.97,29445
77.57,29460
77.75,29475
71.29,29490
69.08,29505
56.19,29520
69.67,29535
57.05,29550
50.22,29565
46.27,29580
54.33,29595
45.94,29610
38.68,29625
34.19,29640
43.04,29655
44.58,29670
54.08,29685
66.94,29700
51.16,29715
68.54,29730
79.03,29745
80.79,29760
50.58,29775
68.41,29790
85.32,29805
95.76,29820
95.77,29835
135.26,29850
180.70,29865
178.99,29880
119.25,29895
104.12,29910
106.89,29925
97.44,29940
151.41,29955
86.89,29970
70.78,29985
70.26,30000
87.60,30015
65.44,30030
